[2024-10-21 10:26:42] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-21 10:26:42] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-10-21 10:26:42] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-21 10:26:50] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-21 10:26:50] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-21 10:26:50] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-21 10:26:50] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402\
[2024-10-21 10:26:50] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/frontend-modules.min.js
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cdfc355d-qBXot3.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/frontend-modules.min.js
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:47] [class-ss-page.php:119] Checking Content Identical:5d23ded59c43c021626590771841d62d322d0c6b===. Value: FALSE
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend.js
[2024-10-21 10:28:47] [class-ss-task.php:58] [PAGES STATUS] Remaining:6; Total: 741
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162cdfdb9e1-BXtFMd.tmp
[2024-10-21 10:28:47] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend.js?simply_static_page=345
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend.js?simply_static_page=345
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:103] Filesize: 105623 bytes
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/frontend.js
[2024-10-21 10:28:47] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162cdfdb9e1-BXtFMd.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/frontend.js
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:47] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:47] [class-ss-page.php:119] Checking Content Identical:ec5c0fbd93a307149c2079104fbaa3ca3a189db7===. Value: FALSE
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend.min.js
[2024-10-21 10:28:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:5; Total: 741
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162ce002bd2-iiLQ2S.tmp
[2024-10-21 10:28:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend.min.js?simply_static_page=346
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/frontend.min.js?simply_static_page=346
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:103] Filesize: 41321 bytes
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/frontend.min.js
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162ce002bd2-iiLQ2S.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/frontend.min.js
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:48] [class-ss-page.php:119] Checking Content Identical:a444e79420cae73a962bd3e7dcaa8e1e6dd4592c===. Value: FALSE
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/gutenberg.js
[2024-10-21 10:28:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 741
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162ce018b09-IvZxiM.tmp
[2024-10-21 10:28:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/gutenberg.js?simply_static_page=347
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/gutenberg.js?simply_static_page=347
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:103] Filesize: 7681 bytes
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/gutenberg.js
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162ce018b09-IvZxiM.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/gutenberg.js
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:48] [class-ss-page.php:119] Checking Content Identical:692023955850a70d784ee93407c98e216693d518===. Value: FALSE
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/gutenberg.min.js
[2024-10-21 10:28:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 741
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162ce02bec7-I9cobV.tmp
[2024-10-21 10:28:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/gutenberg.min.js?simply_static_page=348
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/gutenberg.min.js?simply_static_page=348
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:103] Filesize: 4117 bytes
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/gutenberg.min.js
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162ce02bec7-I9cobV.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/gutenberg.min.js
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:48] [class-ss-page.php:119] Checking Content Identical:6925c7fad53cc0f5395210459d1bc818bce37eea===. Value: FALSE
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/image-carousel.4455c6362492d9067512.bundle.min.js
[2024-10-21 10:28:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 741
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162ce03f422-uzAF59.tmp
[2024-10-21 10:28:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/image-carousel.4455c6362492d9067512.bundle.min.js?simply_static_page=349
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/image-carousel.4455c6362492d9067512.bundle.min.js?simply_static_page=349
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:103] Filesize: 432 bytes
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/image-carousel.4455c6362492d9067512.bundle.min.js
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162ce03f422-uzAF59.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/image-carousel.4455c6362492d9067512.bundle.min.js
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:48] [class-ss-page.php:119] Checking Content Identical:d048dc64ec28c01b757e4bb2c7efed9368447ef0===. Value: FALSE
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/image-carousel.9399f19d95d7300cbc2e.bundle.js
[2024-10-21 10:28:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 741
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162ce052bed-W2p90f.tmp
[2024-10-21 10:28:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/image-carousel.9399f19d95d7300cbc2e.bundle.js?simply_static_page=350
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/image-carousel.9399f19d95d7300cbc2e.bundle.js?simply_static_page=350
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:103] Filesize: 929 bytes
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/image-carousel.9399f19d95d7300cbc2e.bundle.js
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162ce052bed-W2p90f.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/image-carousel.9399f19d95d7300cbc2e.bundle.js
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:48] [class-ss-page.php:119] Checking Content Identical:53efe9df3519207b0cba97277214608cd9326048===. Value: FALSE
[2024-10-21 10:28:48] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 300 of 741 pages/files
[2024-10-21 10:28:48] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-10-21 10:28:48] [class-ss-archive-creation-job.php:136] Current task: fetch_urls
[2024-10-21 10:28:48] [class-ss-archive-creation-job.php:153] Performing task: fetch_urls
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:69] Total pages: 741; Pages remaining: 391
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/import-export-admin.js
[2024-10-21 10:28:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 741
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162ce071bbb-Api52i.tmp
[2024-10-21 10:28:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/import-export-admin.js?simply_static_page=351
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/import-export-admin.js?simply_static_page=351
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:103] Filesize: 15473 bytes
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/import-export-admin.js
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162ce071bbb-Api52i.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/import-export-admin.js
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:48] [class-ss-page.php:119] Checking Content Identical:1a387028c101327258acd47074aca46305ff58be===. Value: FALSE
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/import-export-admin.min.js
[2024-10-21 10:28:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 741
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162ce0869a9-g2aAoS.tmp
[2024-10-21 10:28:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/import-export-admin.min.js?simply_static_page=352
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/import-export-admin.min.js?simply_static_page=352
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:103] Filesize: 6317 bytes
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/import-export-admin.min.js
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162ce0869a9-g2aAoS.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/import-export-admin.min.js
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:48] [class-ss-page.php:119] Checking Content Identical:7f254cbbd58fe63efd2259dcde83b7d9c57042f9===. Value: FALSE
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.js
[2024-10-21 10:28:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 741
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162ce09a676-FSewkY.tmp
[2024-10-21 10:28:48] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.js?simply_static_page=353
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.js?simply_static_page=353
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:103] Filesize: 89493 bytes
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.js
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/67162ce09a676-FSewkY.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729506402/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.js
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-21 10:28:48] [class-ss-page.php:119] Checking Content Identical:c2e4a648179cb61b0254846c1690d02aba124b9d===. Value: FALSE
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.min.js
[2024-10-21 10:28:48] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 741
[2024-10-21 10:28:48] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-21 10:28:48] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/67162ce0b7586-xQn4tI.tmp
