[2024-10-16 22:43:31] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-16 22:43:31] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-10-16 22:43:31] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-16 22:43:37] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-16 22:43:37] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-16 22:43:37] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-16 22:43:42] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611\
[2024-10-16 22:43:42] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:30] [class-ss-page.php:119] Checking Content Identical:9c1b39b34c6489bff151141cac73772cdc03c16f===. Value: FALSE
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js.LICENSE.txt
[2024-10-16 22:45:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:26; Total: 749
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/6710420aca88c-3mQrbb.tmp
[2024-10-16 22:45:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js.LICENSE.txt?simply_static_page=3042
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js.LICENSE.txt?simply_static_page=3042
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js.LICENSE.txt
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/6710420aca88c-3mQrbb.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/styleguide-app-initiator.min.js.LICENSE.txt
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:30] [class-ss-page.php:119] Checking Content Identical:b1881002be3d4d5fce842624241a654c954c677f===. Value: FALSE
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide.js
[2024-10-16 22:45:30] [class-ss-task.php:58] [PAGES STATUS] Remaining:25; Total: 749
[2024-10-16 22:45:30] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/6710420ae0600-6c4mxW.tmp
[2024-10-16 22:45:30] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide.js?simply_static_page=3043
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide.js?simply_static_page=3043
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:103] Filesize: 104093 bytes
[2024-10-16 22:45:30] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/styleguide.js
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/6710420ae0600-6c4mxW.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/styleguide.js
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:31] [class-ss-page.php:119] Checking Content Identical:9c646a1ab7da7184a95da8560124454ae42b9789===. Value: FALSE
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide.min.js
[2024-10-16 22:45:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:24; Total: 749
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/6710420b17d53-v5vNM5.tmp
[2024-10-16 22:45:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide.min.js?simply_static_page=3044
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/styleguide.min.js?simply_static_page=3044
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:103] Filesize: 46868 bytes
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/styleguide.min.js
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/6710420b17d53-v5vNM5.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/styleguide.min.js
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:31] [class-ss-page.php:119] Checking Content Identical:d633c0d21214dfda1b0812846bc4b573966d61d9===. Value: FALSE
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/tabs.520bc2ed4560c561029e.bundle.js
[2024-10-16 22:45:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:23; Total: 749
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/6710420b3bed7-I24ztf.tmp
[2024-10-16 22:45:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/tabs.520bc2ed4560c561029e.bundle.js?simply_static_page=3045
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/tabs.520bc2ed4560c561029e.bundle.js?simply_static_page=3045
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:103] Filesize: 7456 bytes
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/tabs.520bc2ed4560c561029e.bundle.js
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/6710420b3bed7-I24ztf.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/tabs.520bc2ed4560c561029e.bundle.js
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:31] [class-ss-page.php:119] Checking Content Identical:964c8858eae557401438fff6cfc0c82abe1211eb===. Value: FALSE
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/tabs.c2af5be7f9cb3cdcf3d5.bundle.min.js
[2024-10-16 22:45:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 749
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/6710420b56d5d-GuLKhL.tmp
[2024-10-16 22:45:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/tabs.c2af5be7f9cb3cdcf3d5.bundle.min.js?simply_static_page=3046
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/tabs.c2af5be7f9cb3cdcf3d5.bundle.min.js?simply_static_page=3046
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:103] Filesize: 3705 bytes
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/tabs.c2af5be7f9cb3cdcf3d5.bundle.min.js
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/6710420b56d5d-GuLKhL.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/tabs.c2af5be7f9cb3cdcf3d5.bundle.min.js
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:31] [class-ss-page.php:119] Checking Content Identical:a623abdd7215ef8869607e5885ea630be9bb7940===. Value: FALSE
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/text-editor.2c35aafbe5bf0e127950.bundle.min.js
[2024-10-16 22:45:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 749
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/6710420b6d509-WWFnkX.tmp
[2024-10-16 22:45:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/text-editor.2c35aafbe5bf0e127950.bundle.min.js?simply_static_page=3047
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/text-editor.2c35aafbe5bf0e127950.bundle.min.js?simply_static_page=3047
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:103] Filesize: 1360 bytes
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/text-editor.2c35aafbe5bf0e127950.bundle.min.js
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/6710420b6d509-WWFnkX.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/text-editor.2c35aafbe5bf0e127950.bundle.min.js
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:31] [class-ss-page.php:119] Checking Content Identical:ecb7fd850b92911ca984bcfb88c40dfd2583387b===. Value: FALSE
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/text-editor.2f2f7e0ea1e16387a004.bundle.js
[2024-10-16 22:45:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 749
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/6710420b89f1f-yHYTa7.tmp
[2024-10-16 22:45:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/text-editor.2f2f7e0ea1e16387a004.bundle.js?simply_static_page=3048
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/text-editor.2f2f7e0ea1e16387a004.bundle.js?simply_static_page=3048
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:103] Filesize: 2800 bytes
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/text-editor.2f2f7e0ea1e16387a004.bundle.js
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/6710420b89f1f-yHYTa7.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/text-editor.2f2f7e0ea1e16387a004.bundle.js
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:31] [class-ss-page.php:119] Checking Content Identical:2db020ce48fca7b2444c5f18819a093f92856f96===. Value: FALSE
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/text-path.376669dc13ce66a83828.bundle.min.js
[2024-10-16 22:45:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:19; Total: 749
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/6710420ba57d2-fqgk0C.tmp
[2024-10-16 22:45:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/text-path.376669dc13ce66a83828.bundle.min.js?simply_static_page=3049
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/text-path.376669dc13ce66a83828.bundle.min.js?simply_static_page=3049
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:103] Filesize: 25792 bytes
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/text-path.376669dc13ce66a83828.bundle.min.js
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/6710420ba57d2-fqgk0C.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/text-path.376669dc13ce66a83828.bundle.min.js
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:31] [class-ss-page.php:119] Checking Content Identical:8f1d8b260b92d38a9998b91ccf14013de7a205aa===. Value: FALSE
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/text-path.376669dc13ce66a83828.bundle.min.js.LICENSE.txt
[2024-10-16 22:45:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:18; Total: 749
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/6710420bbd6e1-LU7KqN.tmp
[2024-10-16 22:45:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/text-path.376669dc13ce66a83828.bundle.min.js.LICENSE.txt?simply_static_page=3050
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/text-path.376669dc13ce66a83828.bundle.min.js.LICENSE.txt?simply_static_page=3050
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:103] Filesize: 188 bytes
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/text-path.376669dc13ce66a83828.bundle.min.js.LICENSE.txt
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\TOSHIBA\AppData\Local\Temp/6710420bbd6e1-LU7KqN.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1729118611/wp-content/plugins/elementor/assets/js/text-path.376669dc13ce66a83828.bundle.min.js.LICENSE.txt
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-16 22:45:31] [class-ss-page.php:119] Checking Content Identical:9ad30d40a5b9c29792042d7464b96c2f01d8fe5a===. Value: FALSE
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/text-path.497ba3e4bfca1269225c.bundle.js
[2024-10-16 22:45:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:17; Total: 749
[2024-10-16 22:45:31] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\TOSHIBA\AppData\Local\Temp/6710420bda992-8QWgYh.tmp
[2024-10-16 22:45:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/js/text-path.497ba3e4bfca1269225c.bundle.js?simply_static_page=3051
[2024-10-16 22:45:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/js/text-path.497ba3e4bfca1269225c.bundle.js?simply_static_page=3051
